단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
000145,KR7000141002,하이트진로홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,171,5000,19870929,470,2354050000,12.0,,1,,N,N,N,0,0,0,0,0.0,,53,,N,N,N
000150,KR7000150003,두산,ST,2.0,0,21,0,N,N,Y,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,164900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,122190,5000,19730629,16523,99290605000,12.0,,0,,N,Y,Y,90546,6846,6391,4423,3.12,20240630.0,27247,391,N,N,N
000155,KR7000151001,두산우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,81300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,17581,5000,19860731,3996,19982310000,12.0,,1,,N,N,N,0,0,0,0,0.0,,3249,,N,N,N
000157,KR7000152009,두산2우B,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,80600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1689,5000,19991203,893,4465190000,12.0,,2,,N,N,N,0,0,0,0,0.0,,719,,N,N,N
000180,KR7000180000,성창기업지주,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1655,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41855,500,19760602,69751,36000000000,12.0,,0,,N,N,Y,772,-21,-30,-40,-1.39,20240630.0,1154,,N,N,N
000210,KR7000210005,DL,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,41450,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,75145,5000,19760202,20955,128279420000,12.0,,0,,N,Y,Y,28962,3151,652,414,1.16,20240630.0,8686,321,N,N,N
000215,KR7000211003,DL우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,23800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,981,5000,19890821,1686,10430575000,12.0,,1,,N,N,N,0,0,0,0,0.0,,401,,N,N,N
000220,KR7000220004,유유제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4755,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66547,1000,19751118,17032,17609191000,12.0,,0,,N,N,Y,666,84,83,76,11.13,20240630.0,809,,N,N,N
000225,KR7000221002,유유제약1우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2959,1000,19900105,2266,2266930000,12.0,,1,,N,N,N,0,0,0,0,0.0,,116,,N,N,N
000227,KR7000222000,유유제약2우B,ST,0.0,0,9,0,Y,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,490,1000,20000620,325,325560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,34,,N,N,N
000230,KR7000230003,일동홀딩스,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,7930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15882,1000,19750628,11540,11540400000,12.0,,0,,N,N,Y,3247,-72,-51,-118,-20.26,20240630.0,915,,N,N,N
000240,KR7000240002,한국앤컴퍼니,ST,2.0,0,21,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,17260,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,172978,500,19681227,94935,47467620000,12.0,,0,,N,Y,Y,7122,2503,2475,2225,10.75,20240630.0,16385,,N,N,N
000270,KR7000270009,기아,ST,1.0,0,15,0,Y,N,N,8,Y,Y,Y,,Y,Y,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,105600,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1898045,5000,19730721,399858,2139316735000,12.0,,0,,N,Y,Y,537808,70694,78245,57657,23.67,20240630.0,422250,BH1,N,N,N
000300,KR7000300004,대유플러스,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,241,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,19750609,126454,63227454500,12.0,,0,,N,N,Y,181,-31,-133,-135,-36100000.0,20240630.0,304,,N,N,N
000320,KR7000320002,노루홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13130,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8770,500,19730810,13291,8407575500,12.0,,0,,N,N,Y,6260,450,519,391,8.58,20240630.0,1745,,N,N,N
000325,KR7000321000,노루홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,30350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,528,500,19890121,243,121779500,12.0,,1,,N,N,N,0,0,0,0,0.0,,73,,N,N,N
000370,KR7000370007,한화손해보험,ST,2.0,0,21,25,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,5300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,772302,5000,19750630,116738,583694575000,12.0,,0,,N,N,Y,32492,3039,3044,2245,15.61,20240630.0,6187,913,N,N,N
000390,KR7000390005,삼화페인트,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,32064,500,19930910,27203,13601734500,12.0,,0,,N,N,Y,3231,155,170,131,8.41,20240630.0,1863,,N,N,N
000400,KR7000400002,롯데손해보험,ST,2.0,0,21,25,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,2590,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,160081,1000,19710416,310336,310336320000,12.0,,0,,N,N,Y,25767,3963,3943,3016,19.72,20231231.0,8037,,N,N,N
000430,KR7000430009,대원강업,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4265,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,34625,500,19770622,62000,31000000000,12.0,,0,,N,N,Y,5796,110,166,121,3.49,20240630.0,2644,Z35,N,N,N
000480,KR7000480004,CR홀딩스,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5760,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,24172,500,19780630,46890,23445245000,12.0,,0,,N,N,Y,3986,165,150,121,1.67,20240630.0,2700,,N,N,N
000490,KR7000490003,대동,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8610,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,63868,1000,19750627,25640,25640788000,12.0,,0,,N,N,Y,7749,476,228,125,8.3,20240630.0,2207,,N,N,N
000500,KR7000500009,가온전선,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,34550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,250353,5000,19870608,7357,36789730000,12.0,,0,,N,N,Y,8121,233,195,158,9.23,20240630.0,2542,FN2,N,N,N
000520,KR7000520007,삼일제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1568515,500,19850529,21597,10798599500,12.0,,0,,N,N,Y,1086,32,15,-14,-1.84,20240630.0,3192,,N,N,N
000540,KR7000540005,흥국화재,ST,3.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3705,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14081,5000,19741205,64242,321213225000,12.0,,0,,N,N,Y,33524,4078,4071,3161,15.99,20231231.0,2380,,N,N,N
000545,KR7000541003,흥국화재우,ST,0.0,0,21,25,N,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1043,5000,19900320,768,3840000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,41,,N,N,N
000590,KR7000590000,CS홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,66300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,403,5000,19751222,1154,5772410000,12.0,,0,,N,N,Y,702,105,175,144,8.14,20240630.0,765,,N,N,N
000640,KR7000640003,동아쏘시오홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,125600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,26903,5000,19700210,6348,31744565000,12.0,,0,,N,N,Y,6294,379,366,247,4.92,20240630.0,7974,,N,N,N
000650,KR7000650002,천일고속,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,40250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,149,5000,19770623,1429,7146100000,12.0,,0,,N,N,Y,440,-51,-54,-48,-21.08,20231231.0,575,,N,N,N
000660,KR7000660001,SK하이닉스,ST,1.0,0,13,0,Y,N,N,5,Y,Y,Y,,Y,Y,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,157100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,7155655,5000,19961226,728002,3657652050000,12.0,,0,,N,Y,Y,288529,83546,74248,60370,21.32,20240630.0,1143691,535,N,N,N
000670,KR7000670000,영풍,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,570000,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,195343,5000,19760612,1842,9210200000,12.0,,0,,N,N,Y,14935,-431,482,455,2.34,20240630.0,10499,632,N,N,N
000680,KR7000680009,LS네트웍스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123455,5000,19731115,78803,394015080000,12.0,,0,,N,N,Y,8826,384,67,141,1.14,20240630.0,2695,FN2,N,N,N
000700,KR7000700005,유수홀딩스,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,5220,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6489,2500,19560303,26041,65104530000,12.0,,0,,N,N,Y,2008,110,199,175,4.91,20240630.0,1359,926,N,N,N
000720,KR7000720003,현대건설,ST,2.0,0,18,0,N,N,N,1,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,30950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,481579,5000,19841222,111355,556778825000,12.0,,0,,N,Y,Y,171665,3982,5506,3545,7.36,20240630.0,34464,BH1,N,N,N
000725,KR7000721001,현대건설우,ST,0.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,45000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1749,5000,19890921,1054,5273465000,12.0,,1,,N,N,N,0,0,0,0,0.0,,474,,N,N,N
000760,KR7000760009,이화산업,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,309,5000,19940429,2800,14000000000,12.0,,0,,N,N,Y,252,20,18,15,1.28,20240630.0,357,,N,N,N
000810,KR7000810002,삼성화재,ST,1.0,0,21,25,N,N,Y,6,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,Y,369500,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,173001,500,19750630,47374,24802418500,12.0,,0,,N,Y,Y,110337,16793,17238,13144,15.99,20240630.0,175050,511,N,N,N
000815,KR7000811000,삼성화재우,ST,0.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,283000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,14713,500,19900410,3192,1671000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,9033,,N,N,N
000850,KR7000850008,화천기공,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,28450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1290,5000,19991118,2200,11000000000,12.0,,0,,N,N,Y,1049,11,76,67,3.93,20240630.0,625,,N,N,N
000860,KR7000860007,강남제비스코,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7587,1000,19751112,6500,6500000000,12.0,,0,,N,N,Y,3263,164,169,126,3.14,20240630.0,1803,,N,N,N
000880,KR7000880005,한화,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,29650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,260469,5000,19760624,74958,374793675000,12.0,,0,,N,Y,Y,254281,7643,-703,-1843,-4.39,20240630.0,22225,913,N,N,N
000885,KR7000881003,한화우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,40500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,131,5000,19900122,479,2396470000,12.0,,1,,N,N,N,0,0,0,0,0.0,,194,,N,N,N
00088K,KR700088K015,한화3우B,ST,0.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,15730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67346,5000,20161019,22472,112360000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3534,,N,N,N
000890,KR7000890004,보해양조,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,447,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,364700,500,19880923,139120,69560064500,12.0,,0,,N,N,Y,454,19,16,12,3.0,20240630.0,621,,N,N,N
000910,KR7000910000,유니온,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4155,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24553,500,19960703,15611,7805809500,12.0,,0,,N,N,Y,1107,-12,-102,-84,-10.23,20240630.0,648,,N,N,N
000950,KR7000950006,전방,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,479,5000,19681021,1680,8400000000,12.0,,0,,N,N,Y,285,-27,63,59,6.12,20240630.0,320,,N,N,N
000970,KR7000970004,한국주철관,ST,3.0,0,11,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,6520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6103,500,19691212,22800,12000000000,12.0,,0,,N,N,Y,2072,81,108,85,4.51,20240630.0,1486,,N,N,N
000990,KR7000990002,DB하이텍,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,36150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,300953,5000,19751212,44398,221992940000,12.0,,0,,N,Y,Y,5599,1085,1441,1080,12.13,20240630.0,16050,LB9,N,N,N
001020,KR7001020007,페이퍼코리아,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,62724,500,19760626,177983,88991656500,12.0,,0,,N,N,Y,1516,39,38,38,2.53,20240630.0,1299,,N,N,N
001040,KR7001040005,CJ,ST,2.0,0,21,0,N,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,124600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,89392,5000,19730629,29176,146613695000,12.0,,0,,N,Y,Y,211188,12425,7465,4593,9.38,20240630.0,36354,720,N,N,N
001045,KR7001041003,CJ우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,60500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6487,5000,19890818,2260,11301115000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1367,,N,N,N
00104K,KR700104K010,CJ4우(전환),ST,0.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,91900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14263,5000,20190809,4226,21132560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3884,,N,N,N
001060,KR7001060003,JW중외제약,ST,2.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,28750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,1267925,2500,19760614,23285,58214825000,12.0,,0,,N,Y,Y,3529,379,372,286,20.84,20240630.0,6694,,N,N,N
001065,KR7001061001,JW중외제약우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,30900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2202,2500,19941021,341,854877500,12.0,,1,,N,N,N,0,0,0,0,0.0,,105,,N,N,N
001067,KR7001062009,JW중외제약2우B,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,57700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17,2500,19980413,209,524932500,12.0,,2,,N,N,N,0,0,0,0,0.0,,121,,N,N,N
001070,KR7001070002,대한방직,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,447,1000,19731228,5300,5300000000,12.0,,0,,N,N,Y,651,8,6,5,0.75,20240630.0,319,,N,N,N
001080,KR7001080001,만호제강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,47150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,19770618,4150,4150000000,6.0,,0,,N,N,Y,2133,-74,69,90,3.54,20230630.0,1956,,N,N,N
001120,KR7001120005,LX인터내셔널,ST,2.0,0,16,0,N,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,29750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,212215,5000,19760130,38760,193800000000,12.0,,0,,N,Y,Y,78497,2403,3011,2111,14.34,20240630.0,11531,LD1,N,N,N
001130,KR7001130004,대한제분,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,138000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1504,5000,19701125,1690,8450000000,12.0,,0,,N,N,Y,6813,381,389,302,5.99,20240630.0,2332,,N,N,N
001140,KR7001140003,국보,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2110,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,19891202,15856,7928194000,12.0,,0,,N,N,Y,224,-46,-71,-71,-47.73,20240630.0,334,,N,N,N
001200,KR7001200005,유진투자증권,ST,3.0,0,21,24,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,4820,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,587561,5000,19870824,96866,537592090000,12.0,,0,,N,N,Y,7591,438,462,363,7.07,20240630.0,4668,,N,N,N
001210,KR7001210004,금호전기,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,794,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,240854,500,19731115,39206,19603360500,12.0,,0,,N,N,Y,281,-18,-34,-34,-21.76,20240630.0,311,,N,N,N
001230,KR7001230002,동국홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,8000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,30592,5000,19880509,31800,271066765000,12.0,,0,,N,N,Y,9462,392,536,429,4.58,20240630.0,2544,,N,N,N
001250,KR7001250000,GS글로벌,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4310,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,48584276,2500,19760626,82533,206334410000,12.0,,0,,N,N,Y,19196,383,403,308,13.81,20240630.0,3557,FN4,N,N,N
001260,KR7001260009,남광토건,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7495,5000,19761228,9832,49162860000,12.0,,0,,N,N,Y,2667,59,54,51,8.9,20240630.0,629,,N,N,N
001270,KR7001270008,부국증권,ST,3.0,0,21,24,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,28400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8411,5000,19880719,10369,51849430000,12.0,,0,,N,N,Y,3538,298,332,256,6.7,20240630.0,2945,,N,N,N
001275,KR7001271006,부국증권우,ST,0.0,0,21,24,N,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1979,5000,19891110,3000,15000000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,657,,N,N,N
001290,KR7001290006,상상인증권,ST,3.0,0,21,24,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,251015,1000,19880923,108337,109640596000,12.0,,0,,N,N,Y,1563,-247,-238,-217,-19.43,20240630.0,503,,N,N,N
001340,KR7001340009,백광산업,ST,2.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,204549,500,19760610,44918,22459203500,12.0,,0,,N,N,Y,1189,43,16,15,1.43,20240630.0,3800,,N,N,N
001360,KR7001360007,삼성제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1666,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2192283,500,19750704,94162,47081039500,12.0,,0,,N,N,Y,520,-180,-237,-248,-27.54,20231231.0,1568,,N,N,N
001380,KR7001380005,SG글로벌,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3055,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2077807,500,19760629,44964,22482071500,12.0,,0,,N,N,Y,541,58,84,64,8.9,20240630.0,1373,,N,N,N
001390,KR7001390004,KG케미칼,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4360,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,163353,1000,19890825,68469,71128350000,12.0,,0,,N,N,Y,45439,2357,2063,1549,8.72,20240630.0,2985,,N,N,N
001420,KR7001420009,태원물산,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,715,500,19750624,7600,3800000000,12.0,,0,,N,N,Y,92,-8,-1,-1,-0.28,20231231.0,266,,N,N,N
001430,KR7001430008,세아베스틸지주,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,20100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,99060,5000,19910312,35862,219310595000,12.0,,0,,N,Y,Y,19231,849,803,627,6.37,20240630.0,7208,474,N,N,N
001440,KR7001440007,대한전선,ST,2.0,0,13,0,Y,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,11700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,2384278,1000,19681227,186447,186447300000,12.0,,0,,N,Y,Y,16529,662,504,469,7.53,20240630.0,21814,LB7,N,N,N
001450,KR7001450006,현대해상,ST,2.0,0,21,25,N,N,Y,6,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,Y,33500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,450557,500,19890825,89400,44700000000,12.0,,0,,N,Y,Y,86282,10234,10085,7210,25.33,20240630.0,29949,,N,N,N
001460,KR7001460005,BYC,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,33700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,639,500,19750602,6246,3123075000,12.0,,0,,N,N,Y,799,73,68,51,1.92,20240630.0,2104,,N,N,N
