단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,벤처기업,저유동성,KRX,ETP,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,투자주의,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,KOSDAQ150,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
017650,KR7017650003,대림제지,ST,3.0,0,1009,1021,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1925,500,19941107,9000,4500000000,12,,0,,N,N,808,62,87,71,5,20240630.0,646,,N,N,N
017890,KR7017890005,한국알콜,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9380,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,11690,500,19920804,21605,10802880000,12,,0,,N,N,2108,146,204,160,5,20240630.0,2026,,N,N,N
018000,KR7018000000,유니슨,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,762,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,217610,500,19960110,168391,84195782000,12,,0,,N,N,107,-79,-144,-144,-43,20240630.0,1283,,N,N,N
018120,KR7018120006,진로발효,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2968,500,19931229,6621,3533010000,12,,0,,N,N,530,75,82,71,18,20240630.0,1153,,N,N,N
018290,KR7018290007,브이티,ST,1.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,38000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,1668299,500,19940907,35798,17899003500,12,,0,,N,N,2152,510,474,344,49,20240630.0,13603,,N,N,N
018310,KR7018310003,삼목에스폼,ST,2.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,35574,500,19960503,14700,7350000000,12,,0,,N,N,2113,525,589,466,16,20240630.0,3351,,N,N,N
018620,KR7018620005,우진비앤지,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1022,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,59344,500,20080520,28889,14444646500,12,,0,,N,N,305,15,39,34,10,20240630.0,295,,N,N,N
018680,KR7018680009,서울제약,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66497,500,20000818,11659,5829659500,12,,0,,N,N,525,12,40,35,10,20231231.0,447,,N,N,N
018700,KR7018700005,바른손,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30632,1000,19940318,35119,35119757000,12,,0,,N,N,296,-29,-47,-47,-23,20240630.0,382,,N,N,N
019010,KR7019010008,베뉴지,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21782,500,19931105,48200,24100000000,12,,0,,N,N,340,86,73,60,3,20240630.0,1062,,N,N,N
019210,KR7019210004,와이지-원,ST,3.0,0,1009,1026,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,5280,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,39491,500,19970806,33573,16786909500,12,,0,,N,N,2733,263,176,115,6,20240630.0,1772,,N,N,N
019540,KR7019540004,일지테크,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,39675,500,19921103,13513,6756750000,12,,0,,N,N,3781,183,193,212,31,20240630.0,622,,N,N,N
019550,KR7019550003,SBI인베스트먼트,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,754,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,735780,500,19890906,162066,83533287500,12,,0,,N,N,293,85,85,83,7,20231231.0,1221,,N,N,N
019570,KR7019570001,플루토스,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,649,1,1,N,N,N,1,N,N,N,0,0,0,100,N,90,1844636,500,19890314,52470,26235020000,12,,0,,N,N,79,41,40,40,24,20240630.0,340,,N,N,N
019590,KR7019590009,엠벤처투자,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,921,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,19890314,113966,56983271000,12,,0,,N,N,543,513,513,513,194,20240331.0,1049,,N,N,N
019660,KR7019660000,글로본,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28507,500,19920604,34790,17395373000,12,,0,,N,N,203,-40,-45,-45,-35,20231231.0,205,,N,N,N
019770,KR7019770007,서연탑메탈,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3695,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20286,500,20110624,11650,5825000000,12,,0,,N,N,985,61,69,65,15,20240630.0,430,,N,N,N
019990,KR7019990001,에너토크,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,372957,500,20060201,9756,4878044000,12,,0,,N,N,116,-3,1,1,1,20240630.0,645,,N,N,N
020180,KR7020180006,대신정보통신,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,897,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83025,500,19951006,38428,19214457500,3,,0,,N,N,2568,88,83,66,21,20240331.0,344,,N,N,N
020400,KR7020400008,대동금속,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3050,1000,19930730,3189,3189166000,12,,0,,N,N,1331,13,12,8,2,20231231.0,206,,N,N,N
020710,KR7020710000,시공테크,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16964,500,19990813,20047,10023985000,12,,0,,N,N,515,-32,-3,3,1,20240630.0,779,,N,N,N
021040,KR7021040001,대호특수강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3650,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,5000,19960827,10852,54261935000,12,,0,,N,N,1583,36,0,2,1,20240630.0,396,,N,N,N
021045,KR7021041009,대호특수강우,ST,0.0,0,1009,1026,N,Y,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7580,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,5000,20010913,424,2121230000,12,,2,,N,N,0,0,0,0,0,,32,,N,N,N
021080,KR7021080007,에이티넘인베스트,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,137264,500,19910712,48000,24000000000,12,,0,,N,N,1358,248,250,201,12,20231231.0,1152,,N,N,N
021320,KR7021320007,KCC건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3176,5000,20010821,21400,107000000000,12,,0,,N,N,19096,181,186,104,2,20231231.0,954,KCC,N,N,N
021650,KR7021650007,한국큐빅,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19951,500,20030124,16350,8175281500,12,,0,,N,N,1271,70,71,56,13,20240630.0,407,,N,N,N
021880,KR7021880000,메이슨캐피탈,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,323,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,320863,500,19960902,152184,76092204000,3,,0,,N,N,56,-108,-108,-111,-77,20240630.0,491,,N,N,N
022220,KR7022220008,TKG애강,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1113,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,220854,500,20060411,51794,25897289500,12,,0,,N,N,781,44,58,55,6,20231231.0,576,,N,N,N
023160,KR7023160005,태광,ST,2.0,0,1009,1026,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,14520,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,270697,500,19940907,26500,13250000000,12,,0,,N,N,1389,227,342,271,10,20240630.0,3847,,N,N,N
023410,KR7023410004,유진기업,ST,2.0,0,1009,1025,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,3465,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,40663,500,19941007,77310,38655431500,12,,0,,N,N,7190,337,576,461,9,20240630.0,2678,,N,N,N
023440,KR7023440001,제이스코홀딩스,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,223395,500,19941007,58687,29343755000,12,,0,,N,N,146,-67,-17,-17,-5,20240630.0,798,,N,N,N
023460,KR7023460009,CNH,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,399,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1310802,2500,19941007,37200,93000000000,12,,0,,N,N,1211,-123,-114,-147,-35,20240630.0,148,,N,N,N
023600,KR7023600000,삼보판지,ST,3.0,0,1009,1021,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9280,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8265,500,19960529,16170,8085000000,12,,0,,N,N,2726,256,299,246,8,20240630.0,1500,,N,N,N
023760,KR7023760002,한국캐피탈,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,576,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,104510,500,19941107,315609,157804788000,12,,0,,N,N,2218,472,519,413,13,20240630.0,1817,,N,N,N
023770,KR7023770001,플레이위드,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,136628,500,19941107,8766,4383410000,12,,0,,N,N,286,-66,-62,-60,-22,20231231.0,673,,N,N,N
023790,KR7023790009,동일철강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1297,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,29947,500,19941107,20841,10420667500,12,,0,,N,N,215,-33,-224,-223,-81,20231231.0,270,,N,N,N
023900,KR7023900004,풍국주정,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10340,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,24595,500,19941123,12600,6300000000,12,,0,,N,N,763,53,57,46,4,20240630.0,1302,,N,N,N
023910,KR7023910003,대한약품,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6180,500,19941123,6000,3000000000,12,,0,,N,N,1959,358,367,284,12,20231231.0,1575,,N,N,N
024060,KR7024060006,흥구석유,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5520816,100,19941207,15000,1500000000,12,,0,,N,N,1267,1,14,11,1,20231231.0,2482,,N,N,N
024120,KR7024120008,KB오토시스,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10255,500,19941207,11500,5750000000,12,,0,,N,N,1044,6,9,2,0,20240630.0,432,,N,N,N
024740,KR7024740003,한일단조,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1940,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,133672,500,19961129,31532,15766273000,12,,0,,N,N,779,66,52,42,7,20240630.0,611,,N,N,N
024800,KR7024800005,유성티엔에스,ST,3.0,0,1013,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7603,500,19991210,37051,18525906000,12,,0,,N,N,810,25,466,437,17,20240630.0,748,,N,N,N
024810,KR7024810004,이화전기,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,899,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,200,19941229,218948,43789728000,12,,0,,N,N,205,-16,-188,-185,-16,20240630.0,1968,,N,N,N
024830,KR7024830002,세원물산,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,186,500,19941229,8350,4175000000,12,,0,,N,N,1930,59,148,127,4,20231231.0,554,,N,N,N
024840,KR7024840001,KBI메탈,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18879136,500,19941229,34909,17454599500,12,,0,,N,N,3660,175,24,20,3,20240630.0,1115,,N,N,N
024850,KR7024850000,HLB이노베이션,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2925,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,575555,500,20010118,91128,45564210500,12,,0,,N,N,206,-9,-7,-8,-1,20231231.0,2665,,N,N,N
024880,KR7024880007,케이피에프,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67754,500,19941229,20682,10341399000,12,,0,,N,N,4120,248,216,177,15,20240630.0,864,,N,N,N
024910,KR7024910002,경창산업,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101508,500,19941229,35819,17909502500,12,,0,,N,N,3196,97,46,22,3,20240630.0,786,,N,N,N
024940,KR7024940009,PN풍년,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,438130,500,19950104,10000,5000000000,12,,0,,N,N,264,6,10,10,4,20240630.0,490,,N,N,N
024950,KR7024950008,삼천리자전거,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32170,500,19950104,13273,6636788500,12,,0,,N,N,914,42,43,31,5,20240630.0,547,,N,N,N
025320,KR7025320003,시노펙스,ST,1.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,7400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,679456,500,19950420,83817,42342024500,12,,0,,N,N,1269,118,150,136,19,20240630.0,6202,,N,N,N
025440,KR7025440009,DH오토웨어,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,233,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,602288,500,19950522,153906,76953060000,12,,0,,N,N,1950,-4,15,14,4,20240630.0,358,,N,N,N
025550,KR7025550005,한국선재,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19518,500,19950619,23300,12261127000,12,,0,,N,N,1128,40,25,23,2,20240630.0,682,,N,N,N
025770,KR7025770009,한국정보통신,ST,2.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,8420,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8608,500,19980120,37444,19406371500,12,,0,,N,N,3974,238,243,193,14,20240630.0,3152,,N,N,N
025870,KR7025870007,신라에스지,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4063,500,19950707,4000,2000000000,12,,0,,N,N,474,11,5,5,6,20240630.0,244,,N,N,N
025880,KR7025880006,케이씨피드,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,94977,500,19950707,16715,8357929000,12,,0,,N,N,529,55,59,48,14,20240630.0,428,,N,N,N
025900,KR7025900002,동화기업,ST,1.0,0,1009,1021,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,11370,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,66740,200,19950807,50557,10611457000,12,,0,,N,Y,4548,67,-182,-175,-3,20240630.0,5748,,N,N,N
025950,KR7025950007,동신건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,39552,500,19950807,8400,4200000000,12,,0,,N,N,827,63,95,78,8,20231231.0,1780,,N,N,N
025980,KR7025980004,아난티,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,5100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,199083,100,19960106,88629,9162947800,12,,0,,N,N,1277,-161,-318,-322,-10,20240630.0,4520,,N,N,N
026040,KR7026040006,제이에스티나,ST,3.0,0,1009,1031,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1727,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5225,500,19991221,16503,8684795000,12,,0,,N,N,754,-6,6,8,2,20231231.0,285,,N,N,N
026150,KR7026150003,특수건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5990,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,16915,500,19970806,17546,8773165500,12,,0,,N,N,1077,20,11,8,1,20240630.0,1051,,N,N,N
026910,KR7026910000,광진실업,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2355,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25435,500,19960103,6405,3202702500,12,,0,,N,N,293,-36,-51,-41,-41,20240630.0,150,,N,N,N
027040,KR7027040005,서울전자통신,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67600,500,19991203,69588,34794423500,12,,0,,N,N,161,-15,-21,-22,-12,20240630.0,198,,N,N,N
027050,KR7027050004,코리아나,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2655,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,203615,500,19991210,40000,20000000000,12,,0,,N,N,427,4,4,2,1,20240630.0,1062,,N,N,N
027360,KR7027360007,아주IB투자,ST,2.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2015,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,222680,500,20181121,120945,60472703000,12,,0,,N,N,566,108,106,84,6,20240630.0,2437,,N,N,N
027580,KR7027580000,상보,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1263,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1079514,500,20071001,59181,29590639500,12,,0,,N,N,288,-13,8,7,2,20240630.0,747,,N,N,N
027710,KR7027710003,팜스토리,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1325,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,201853,500,19960706,111416,57508629000,12,,0,,N,N,7260,349,153,115,9,20240630.0,1476,,N,N,N
027830,KR7027830009,대성창투,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,167807,500,19991130,54000,27000000000,12,,0,,N,N,124,21,25,22,3,20231231.0,820,,N,N,N
028080,KR7028080000,휴맥스홀딩스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,52714,500,19970416,12577,6288753000,12,,0,,N,N,3046,89,-374,-398,-40,20240630.0,358,,N,N,N
028300,KR7028300002,HLB,ST,1.0,0,1009,1024,N,N,Y,,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,89700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2315146,500,19960727,130885,65442682000,12,,0,,N,Y,259,-732,-789,-789,-28,20240630.0,117404,,N,N,N
029480,KR7029480001,광무,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,808858,500,19960827,48473,24236566500,12,,0,,N,N,30,-9,1637,1404,152,20240630.0,1740,,N,N,N
029960,KR7029960002,코엔텍,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7370,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,165083,500,20040618,50000,25000000000,12,,0,,N,N,788,344,374,347,20,20231231.0,3685,,N,N,N
030350,KR7030350003,드래곤플라이,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,269,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2353537,500,19971110,69388,34694486500,12,,0,,N,N,167,-48,-81,-81,-67,20240630.0,186,,N,N,N
030520,KR7030520001,한글과컴퓨터,ST,2.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,18530,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,220296,500,19960924,24179,13465674000,12,,0,,N,N,1451,263,346,272,16,20240630.0,4480,,N,N,N
030530,KR7030530000,원익홀딩스,ST,2.0,0,1009,1023,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2380,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,253499,500,19960924,77237,38618990500,12,,0,,N,N,2920,66,-202,-249,-7,20240630.0,1838,,N,N,N
030960,KR7030960009,양지사,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82012,500,19961024,15980,7990000000,6,,0,,N,N,621,-69,16,12,1,20230630.0,1601,,N,N,N
031310,KR7031310006,아이즈비전,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1836,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,280624,500,19970725,25334,12667318000,12,,0,,N,N,932,15,133,107,13,20240630.0,465,,N,N,N
031330,KR7031330004,에스에이엠티,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3180,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,223939,500,20000523,99995,49997533500,12,,0,,N,N,14080,364,284,376,19,20240630.0,3179,,N,N,N
031510,KR7031510001,오스템,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,47897,500,19970212,28000,14000000000,12,,0,,N,N,705,39,-40,-47,-9,20240630.0,369,,N,N,N
031860,KR7031860000,에스유홀딩스,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1323,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73660,500,19970107,15026,7513178000,12,,0,,N,N,56,-53,-24,-24,-7,20240630.0,198,,N,N,N
031980,KR7031980006,피에스케이홀딩스,ST,1.0,0,1009,1027,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,39350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,355743,500,19970107,21562,10781197500,12,,0,,N,Y,786,310,452,341,19,20240630.0,8484,,N,N,N
032080,KR7032080004,아즈텍WB,ST,3.0,0,1009,1020,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13978,500,20001026,21491,10745514500,12,,0,,N,N,371,-1,-22,-13,-1,20231231.0,247,,N,N,N
032190,KR7032190001,다우데이타,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,10910,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,40627,500,19991221,38300,19150000000,12,,0,,N,N,53390,7091,6924,5139,17,20240630.0,4178,,N,N,N
032280,KR7032280000,삼일,ST,3.0,0,1013,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1604,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7786,1000,19970315,16213,16213590000,12,,0,,N,N,997,17,41,28,5,20231231.0,260,,N,N,N
032300,KR7032300006,한국파마,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16390,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,10953,500,20200810,10906,5453350500,12,,0,,N,N,832,63,20,1,0,20231231.0,1787,,N,N,N
